2023-04-28 08:51:05.653 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateDayPaper com.gt.quartzService.GenerateDayPaper.createChildTable
2023-04-28 10:45:52.721 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-04-28 10:45:53.405 [main] WARN  o.s.b.a.freemarker.FreeMarkerAutoConfiguration - Cannot find template location(s): [classpath:/templates/] (please add some templates, check your FreeMarker configuration, or set spring.freemarker.checkTemplateLocation=false)
2023-04-28 10:46:14.302 [http-nio-8091-exec-3] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2023-04-28 10:46:36.734 [http-nio-8091-exec-9] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2023-04-28 10:50:46.338 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateDayPaper com.gt.quartzService.GenerateDayPaper.createChildTable
2023-04-28 10:50:46.339 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateManhourAssess com.gt.quartzService.GenerateManhourAssess.createChildTable
2023-04-28 10:50:46.340 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMeritAssess com.gt.quartzService.GenerateMeritAssess.createChildTable
2023-04-28 10:50:46.342 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMonthPaper com.gt.quartzService.GenerateMonthPaper.createChildTable
2023-04-28 10:50:46.343 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateProjectAssess com.gt.quartzService.GenerateProjectAssess.createChildTable
2023-04-28 10:50:46.346 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateWeekPaper com.gt.quartzService.GenerateWeekPaper.createChildTable
2023-04-28 10:50:46.871 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-04-28 10:50:47.798 [main] WARN  o.s.b.a.freemarker.FreeMarkerAutoConfiguration - Cannot find template location(s): [classpath:/templates/] (please add some templates, check your FreeMarker configuration, or set spring.freemarker.checkTemplateLocation=false)
2023-04-28 10:50:58.914 [http-nio-8091-exec-3] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2023-04-28 10:51:20.078 [http-nio-8091-exec-9] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2023-04-28 10:52:05.516 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateDayPaper com.gt.quartzService.GenerateDayPaper.createChildTable
2023-04-28 10:52:05.519 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateManhourAssess com.gt.quartzService.GenerateManhourAssess.createChildTable
2023-04-28 10:52:05.521 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMeritAssess com.gt.quartzService.GenerateMeritAssess.createChildTable
2023-04-28 10:52:05.524 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMonthPaper com.gt.quartzService.GenerateMonthPaper.createChildTable
2023-04-28 10:52:05.528 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateProjectAssess com.gt.quartzService.GenerateProjectAssess.createChildTable
2023-04-28 10:52:05.531 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateWeekPaper com.gt.quartzService.GenerateWeekPaper.createChildTable
2023-04-28 10:52:06.077 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-04-28 10:52:07.101 [main] WARN  o.s.b.a.freemarker.FreeMarkerAutoConfiguration - Cannot find template location(s): [classpath:/templates/] (please add some templates, check your FreeMarker configuration, or set spring.freemarker.checkTemplateLocation=false)
2023-04-28 10:52:38.042 [http-nio-8091-exec-6] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2023-04-28 10:52:58.564 [http-nio-8091-exec-5] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2023-04-28 10:54:50.923 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateDayPaper com.gt.quartzService.GenerateDayPaper.createChildTable
2023-04-28 10:54:50.925 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateManhourAssess com.gt.quartzService.GenerateManhourAssess.createChildTable
2023-04-28 10:54:50.927 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMeritAssess com.gt.quartzService.GenerateMeritAssess.createChildTable
2023-04-28 10:54:50.929 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMonthPaper com.gt.quartzService.GenerateMonthPaper.createChildTable
2023-04-28 10:54:50.931 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateProjectAssess com.gt.quartzService.GenerateProjectAssess.createChildTable
2023-04-28 10:54:50.933 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateWeekPaper com.gt.quartzService.GenerateWeekPaper.createChildTable
2023-04-28 10:54:51.470 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-04-28 10:54:52.690 [main] WARN  o.s.b.a.freemarker.FreeMarkerAutoConfiguration - Cannot find template location(s): [classpath:/templates/] (please add some templates, check your FreeMarker configuration, or set spring.freemarker.checkTemplateLocation=false)
2023-04-28 10:55:00.752 [http-nio-8091-exec-3] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2023-04-28 10:55:20.787 [http-nio-8091-exec-9] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2023-04-28 10:57:28.313 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateDayPaper com.gt.quartzService.GenerateDayPaper.createChildTable
2023-04-28 10:57:28.315 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateManhourAssess com.gt.quartzService.GenerateManhourAssess.createChildTable
2023-04-28 10:57:28.317 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMeritAssess com.gt.quartzService.GenerateMeritAssess.createChildTable
2023-04-28 10:57:28.318 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMonthPaper com.gt.quartzService.GenerateMonthPaper.createChildTable
2023-04-28 10:57:28.321 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateProjectAssess com.gt.quartzService.GenerateProjectAssess.createChildTable
2023-04-28 10:57:28.323 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateWeekPaper com.gt.quartzService.GenerateWeekPaper.createChildTable
2023-04-28 10:57:28.935 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-04-28 10:57:29.943 [main] WARN  o.s.b.a.freemarker.FreeMarkerAutoConfiguration - Cannot find template location(s): [classpath:/templates/] (please add some templates, check your FreeMarker configuration, or set spring.freemarker.checkTemplateLocation=false)
2023-04-28 10:57:33.431 [http-nio-8091-exec-3] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2023-04-28 10:57:59.968 [http-nio-8091-exec-9] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2023-04-28 11:20:49.551 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateDayPaper com.gt.quartzService.GenerateDayPaper.createChildTable
2023-04-28 11:20:49.554 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateManhourAssess com.gt.quartzService.GenerateManhourAssess.createChildTable
2023-04-28 11:20:49.555 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMeritAssess com.gt.quartzService.GenerateMeritAssess.createChildTable
2023-04-28 11:20:49.557 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMonthPaper com.gt.quartzService.GenerateMonthPaper.createChildTable
2023-04-28 11:20:49.559 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateProjectAssess com.gt.quartzService.GenerateProjectAssess.createChildTable
2023-04-28 11:20:49.561 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateWeekPaper com.gt.quartzService.GenerateWeekPaper.createChildTable
2023-04-28 11:20:50.265 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-04-28 11:20:51.286 [main] WARN  o.s.b.a.freemarker.FreeMarkerAutoConfiguration - Cannot find template location(s): [classpath:/templates/] (please add some templates, check your FreeMarker configuration, or set spring.freemarker.checkTemplateLocation=false)
2023-04-28 11:21:13.614 [http-nio-8091-exec-2] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2023-04-28 11:21:31.077 [http-nio-8091-exec-2] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2023-04-28 11:34:01.370 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateDayPaper com.gt.quartzService.GenerateDayPaper.createChildTable
2023-04-28 11:34:01.372 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateManhourAssess com.gt.quartzService.GenerateManhourAssess.createChildTable
2023-04-28 11:34:01.373 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMeritAssess com.gt.quartzService.GenerateMeritAssess.createChildTable
2023-04-28 11:34:01.374 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMonthPaper com.gt.quartzService.GenerateMonthPaper.createChildTable
2023-04-28 11:34:01.375 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateProjectAssess com.gt.quartzService.GenerateProjectAssess.createChildTable
2023-04-28 11:34:01.377 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateWeekPaper com.gt.quartzService.GenerateWeekPaper.createChildTable
2023-04-28 11:34:01.815 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-04-28 11:34:02.581 [main] WARN  o.s.b.a.freemarker.FreeMarkerAutoConfiguration - Cannot find template location(s): [classpath:/templates/] (please add some templates, check your FreeMarker configuration, or set spring.freemarker.checkTemplateLocation=false)
2023-04-28 11:35:22.636 [http-nio-8091-exec-10] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2023-04-28 11:35:37.327 [http-nio-8091-exec-6] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2023-04-28 14:14:47.924 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateDayPaper com.gt.quartzService.GenerateDayPaper.createChildTable
2023-04-28 14:14:47.927 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateManhourAssess com.gt.quartzService.GenerateManhourAssess.createChildTable
2023-04-28 14:14:47.928 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMeritAssess com.gt.quartzService.GenerateMeritAssess.createChildTable
2023-04-28 14:14:47.929 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMonthPaper com.gt.quartzService.GenerateMonthPaper.createChildTable
2023-04-28 14:14:47.931 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateProjectAssess com.gt.quartzService.GenerateProjectAssess.createChildTable
2023-04-28 14:14:47.932 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateWeekPaper com.gt.quartzService.GenerateWeekPaper.createChildTable
2023-04-28 14:14:48.397 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-04-28 14:14:49.232 [main] WARN  o.s.b.a.freemarker.FreeMarkerAutoConfiguration - Cannot find template location(s): [classpath:/templates/] (please add some templates, check your FreeMarker configuration, or set spring.freemarker.checkTemplateLocation=false)
2023-04-28 14:15:01.520 [http-nio-8091-exec-5] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2023-04-28 14:15:59.378 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateDayPaper com.gt.quartzService.GenerateDayPaper.createChildTable
2023-04-28 14:15:59.379 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateManhourAssess com.gt.quartzService.GenerateManhourAssess.createChildTable
2023-04-28 14:15:59.381 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMeritAssess com.gt.quartzService.GenerateMeritAssess.createChildTable
2023-04-28 14:15:59.382 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMonthPaper com.gt.quartzService.GenerateMonthPaper.createChildTable
2023-04-28 14:15:59.383 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateProjectAssess com.gt.quartzService.GenerateProjectAssess.createChildTable
2023-04-28 14:15:59.385 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateWeekPaper com.gt.quartzService.GenerateWeekPaper.createChildTable
2023-04-28 14:15:59.980 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-04-28 14:16:00.931 [main] WARN  o.s.b.a.freemarker.FreeMarkerAutoConfiguration - Cannot find template location(s): [classpath:/templates/] (please add some templates, check your FreeMarker configuration, or set spring.freemarker.checkTemplateLocation=false)
2023-04-28 14:17:18.702 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateDayPaper com.gt.quartzService.GenerateDayPaper.createChildTable
2023-04-28 14:17:18.703 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateManhourAssess com.gt.quartzService.GenerateManhourAssess.createChildTable
2023-04-28 14:17:18.704 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMeritAssess com.gt.quartzService.GenerateMeritAssess.createChildTable
2023-04-28 14:17:18.705 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMonthPaper com.gt.quartzService.GenerateMonthPaper.createChildTable
2023-04-28 14:17:18.707 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateProjectAssess com.gt.quartzService.GenerateProjectAssess.createChildTable
2023-04-28 14:17:18.708 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateWeekPaper com.gt.quartzService.GenerateWeekPaper.createChildTable
2023-04-28 14:17:19.225 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-04-28 14:17:19.987 [main] WARN  o.s.b.a.freemarker.FreeMarkerAutoConfiguration - Cannot find template location(s): [classpath:/templates/] (please add some templates, check your FreeMarker configuration, or set spring.freemarker.checkTemplateLocation=false)
2023-04-28 14:17:24.600 [http-nio-8091-exec-3] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2023-04-28 14:18:43.115 [http-nio-8091-exec-7] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
2023-04-28 21:43:55.836 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateDayPaper com.gt.quartzService.GenerateDayPaper.createChildTable
2023-04-28 21:43:55.838 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateManhourAssess com.gt.quartzService.GenerateManhourAssess.createChildTable
2023-04-28 21:43:55.840 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMeritAssess com.gt.quartzService.GenerateMeritAssess.createChildTable
2023-04-28 21:43:55.841 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateMonthPaper com.gt.quartzService.GenerateMonthPaper.createChildTable
2023-04-28 21:43:55.843 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateProjectAssess com.gt.quartzService.GenerateProjectAssess.createChildTable
2023-04-28 21:43:55.845 [main] WARN  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowired annotation is not supported on static fields: private static com.gt.quartzService.GenerateWeekPaper com.gt.quartzService.GenerateWeekPaper.createChildTable
2023-04-28 21:43:56.536 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-04-28 21:43:57.763 [main] WARN  o.s.b.a.freemarker.FreeMarkerAutoConfiguration - Cannot find template location(s): [classpath:/templates/] (please add some templates, check your FreeMarker configuration, or set spring.freemarker.checkTemplateLocation=false)
2023-04-28 21:44:36.438 [http-nio-8091-exec-3] WARN  org.hibernate.dialect.function.TemplateRenderer - HHH000174: Function template anticipated 4 arguments, but 1 arguments encountered
